userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
44124362019@N01,413,3,1219804651,1219807699,8,2,3048
44124450615@N01,414,21,1224734576,1224734576,1,2,0
44124450615@N01,414,20,1224734982,1224734982,1,2,0
44152183@N07,415,20,1348746728,1348749730,9,1,3002
44152183@N07,416,8,1349327902,1349328705,3,2,803
44152183@N07,416,20,1349320305,1349321406,4,2,1101
44613915@N00,417,8,1138579005,1138587276,37,1,8271
44789177@N08,418,8,1269769038,1269769038,1,1,0
44926895@N07,419,4,1371365416,1371366199,5,1,783
44926895@N07,420,28,1371736324,1371736324,1,1,0
44926895@N07,421,8,1371794737,1371798692,10,4,3955
44926895@N07,421,25,1371780543,1371780552,2,4,9
44926895@N07,421,20,1371819696,1371819696,1,4,0
44926895@N07,421,22,1371811656,1371812561,8,4,905
44926895@N07,422,20,1371906389,1371906391,2,2,2
44926895@N07,422,21,1371907886,1371907886,1,2,0
44926895@N07,423,18,1373187831,1373189899,26,1,2068
44926895@N07,424,18,1374572666,1374572731,2,1,65
44926895@N07,425,18,1374651954,1374658845,59,1,6891
44926895@N07,426,18,1374733934,1374744496,74,1,10562
44926895@N07,427,4,1379310948,1379311517,21,1,569
44954349@N00,428,6,1334199739,1334199842,2,1,103
44954349@N00,429,20,1334470442,1334470474,2,1,32
44966693@N00,430,8,1288424839,1288425498,4,1,659
44966693@N00,431,1,1288493314,1288495504,7,1,2190
45335371@N00,432,8,1366377305,1366378493,10,2,1188
45335371@N00,432,1,1366378649,1366379466,6,2,817
45541732@N06,433,15,1336856925,1336856925,1,1,0
45541732@N06,434,15,1336886629,1336894031,11,1,7402
46464136@N00,435,2,1252210874,1252210874,1,1,0
47173486@N00,436,5,1331299914,1331299914,1,2,0
47173486@N00,436,28,1331288967,1331296489,6,2,7522
47335063@N08,437,2,1258794758,1258802421,17,2,7663
47335063@N08,437,1,1258795058,1258800493,107,2,5435
47335063@N08,438,5,1263034402,1263034402,1,1,0
47335063@N08,439,18,1263182506,1263184027,24,1,1521
47335063@N08,440,18,1279974715,1279975707,17,1,992
47379538@N00,441,8,1288748112,1288751055,7,2,2943
47379538@N00,441,20,1288763815,1288763815,1,2,0
47379538@N00,442,20,1289132338,1289132338,1,1,0
47573122@N05,443,8,1345875803,1345880740,38,2,4937
47573122@N05,443,23,1345897671,1345897671,1,2,0
47843154@N07,444,22,1395402849,1395402849,1,1,0
47957339@N00,445,7,1351631021,1351631246,2,3,225
47957339@N00,445,5,1351609414,1351630448,2,3,21034
47957339@N00,445,28,1351616528,1351616528,1,3,0
48009694@N00,446,6,1073893432,1073894332,11,1,900
48009694@N00,447,6,1325399468,1325406427,7,1,6959
48009694@N00,448,6,1325462391,1325462391,1,1,0
48009694@N00,449,22,1325556716,1325557976,49,1,1260
48009694@N00,450,6,1325633301,1325633305,2,1,4
48182578@N00,451,8,1366459871,1366459871,1,1,0
48338222@N05,452,8,1270717121,1270717121,1,1,0
48355243@N00,453,5,1397850294,1397855245,5,1,4951
48566562@N06,454,6,1339911970,1339912770,3,2,800
48566562@N06,454,8,1339901062,1339904296,6,2,3234
48566562@N06,455,1,1339976622,1339984414,2,1,7792
49071064@N00,456,5,1313202363,1313203633,3,1,1270
49296659@N00,457,8,1206423964,1206423964,1,1,0
49296659@N00,458,8,1206831596,1206831596,1,1,0
49296659@N00,459,8,1206913802,1206913802,1,1,0
49296659@N00,460,8,1207004278,1207015249,4,1,10971
49395947@N00,461,19,1225091953,1225092162,2,1,209
49395947@N00,462,12,1225593937,1225593937,1,1,0
49395947@N00,463,19,1252137980,1252138121,2,2,141
49395947@N00,463,21,1252127054,1252134530,4,2,7476
49395947@N00,464,21,1326264693,1326264693,1,1,0
49395947@N00,465,21,1326849120,1326849325,2,1,205
49395947@N00,466,21,1327627361,1327627361,1,1,0
49395947@N00,467,21,1328664296,1328666890,3,1,2594
49395947@N00,468,21,1328859029,1328859029,1,1,0
49395947@N00,469,12,1333518740,1333521977,3,1,3237
49395947@N00,470,21,1348638169,1348639285,2,1,1116
49395947@N00,471,28,1353745957,1353745957,1,1,0
49395947@N00,472,12,1359790785,1359790785,1,1,0
49395947@N00,473,21,1360638977,1360638977,1,1,0
49395947@N00,474,6,1372822411,1372822411,1,1,0
49395947@N00,475,28,1373362058,1373362058,1,1,0
49395947@N00,476,19,1376373092,1376373092,1,1,0
49395947@N00,477,21,1381997640,1381997640,1,1,0
49395947@N00,478,28,1384591125,1384591125,1,1,0
49395947@N00,479,3,1395537689,1395546097,3,1,8408
49395947@N00,480,5,1396329187,1396329187,1,1,0
49462908@N00,481,6,1215755513,1215756000,3,5,487
49462908@N00,481,24,1215775255,1215775255,1,5,0
49462908@N00,481,20,1215763517,1215777799,10,5,14282
49462908@N00,481,5,1215751277,1215759862,4,5,8585
49462908@N00,481,23,1215766535,1215768512,3,5,1977
49462908@N00,482,1,1216194722,1216194984,8,2,262
49462908@N00,482,2,1216194541,1216198149,7,2,3608
49462908@N00,483,2,1343606689,1343606689,1,1,0
49708294@N07,484,22,1386556641,1386556641,1,1,0
49787588@N00,485,5,1373489282,1373489755,2,1,473
49787588@N00,486,2,1373550098,1373550098,1,1,0
49895655@N06,487,21,1349259061,1349259061,1,1,0
49895655@N06,488,20,1349322009,1349322009,1,1,0
49948988@N03,489,25,1316387930,1316387930,1,1,0
49948988@N03,490,5,1334377701,1334377701,1,1,0
49968453@N02,491,11,1312685088,1312687411,7,1,2323
49968453@N02,492,11,1316336694,1316336694,1,1,0
49968453@N02,493,5,1318048210,1318048210,1,1,0
49968453@N02,494,21,1318144409,1318144827,3,2,418
49968453@N02,494,11,1318128118,1318129136,2,2,1018
49968453@N02,495,24,1318745435,1318745435,1,1,0
49968453@N02,496,11,1319339083,1319340327,2,1,1244
49968453@N02,497,11,1319938884,1319940081,3,1,1197
49968453@N02,498,11,1321669542,1321670347,8,1,805
49968453@N02,499,11,1322284217,1322284276,2,1,59
49968453@N02,500,7,1323954258,1323954258,1,1,0
49968453@N02,501,21,1324093039,1324093055,2,2,16
49968453@N02,501,7,1324104565,1324104565,1,2,0
49968453@N02,502,21,1324181270,1324181270,1,1,0
49968453@N02,503,11,1327138217,1327138217,1,1,0
49968453@N02,504,11,1334469559,1334472423,2,1,2864
49968453@N02,505,21,1336193905,1336193905,1,1,0
49968453@N02,506,11,1337920023,1337920023,1,2,0
49968453@N02,506,5,1337947311,1337947311,1,2,0
49968453@N02,507,11,1338003049,1338003502,3,2,453
49968453@N02,507,24,1338011753,1338012237,3,2,484
49968453@N02,508,11,1342832188,1342850551,2,1,18363
49968453@N02,509,22,1343542788,1343542788,1,1,0
49968453@N02,510,28,1344512610,1344517768,4,1,5158
49968453@N02,511,11,1368924805,1368931294,13,1,6489
50038401@N02,512,20,1380627857,1380634807,72,1,6950
50038401@N02,513,8,1380696502,1380699427,17,1,2925
50046321@N08,514,18,1302940820,1302940820,1,1,0
50046321@N08,515,29,1358230728,1358230728,1,1,0
50046321@N08,516,6,1361258485,1361258485,1,1,0
50507715@N00,517,24,1181377267,1181377267,1,1,0
50879288@N06,518,11,1353933407,1353935011,2,1,1604
50893125@N03,519,24,1276345501,1276345501,1,1,0
50893125@N03,520,7,1346123461,1346123461,1,1,0
50893125@N03,521,11,1346316853,1346316853,1,1,0
50893125@N03,522,11,1346815683,1346815683,1,1,0
51035640596@N01,523,8,1333627497,1333631556,6,1,4059
51035640596@N01,524,4,1333799278,1333799278,1,1,0
51035737977@N01,525,1,1383498337,1383498337,1,1,0
51035737977@N01,526,8,1383603012,1383603012,1,3,0
51035737977@N01,526,6,1383586423,1383586423,1,3,0
51035737977@N01,526,20,1383562137,1383562137,1,3,0
52013277@N02,527,8,1379297606,1379297606,1,1,0
52043939@N00,528,6,1384601311,1384601340,3,1,29
52043939@N00,529,1,1384749019,1384750974,13,1,1955
52147872@N00,530,21,1262595251,1262595251,1,1,0
52527003@N00,531,8,1065054305,1065054437,2,2,132
52527003@N00,531,6,1065080975,1065082553,6,2,1578
52585985@N06,532,8,1337627521,1337627521,1,1,0
53064522@N00,533,1,1247188977,1247201954,21,1,12977
53064522@N00,534,1,1314840366,1314845564,9,1,5198
53064522@N00,535,1,1386464383,1386471777,8,2,7394
53064522@N00,535,2,1386463529,1386463529,1,2,0
53289105@N00,536,22,1311317268,1311317539,3,5,271
53289105@N00,536,23,1311314602,1311315788,2,5,1186
53289105@N00,536,8,1311293790,1311299853,7,5,6063
53289105@N00,536,21,1311303708,1311339490,4,5,35782
53289105@N00,536,10,1311317977,1311320603,5,5,2626
53289105@N00,537,7,1311467957,1311468369,2,2,412
53289105@N00,537,18,1311460149,1311464037,14,2,3888
53289105@N00,538,18,1311576633,1311582078,27,2,5445
53289105@N00,538,23,1311559514,1311563226,4,2,3712
53289105@N00,539,21,1386501482,1386501493,2,2,11
53289105@N00,539,16,1386474434,1386475780,8,2,1346
54164862@N00,540,6,1369696664,1369696664,1,1,0
54164862@N00,541,21,1369736442,1369736504,3,1,62
54164862@N00,542,6,1369816582,1369823994,9,1,7412
54164862@N00,543,4,1369873064,1369901020,72,1,27956
54164862@N00,544,6,1370329514,1370329514,1,2,0
54164862@N00,544,21,1370328082,1370328085,2,2,3
54511827@N00,545,8,1391907285,1391921917,7,1,14632
54895718@N04,546,8,1354150917,1354158941,9,1,8024
55258922@N00,547,4,1280746442,1280749684,30,1,3242
55258922@N00,548,4,1280799939,1280799939,1,1,0
55299380@N00,549,5,1345202648,1345203376,2,1,728
55299380@N00,550,25,1347185466,1347185466,1,1,0
55299380@N00,551,6,1354246738,1354246738,3,1,0
55299380@N00,552,3,1357439587,1357441276,2,1,1689
55299380@N00,553,28,1367657226,1367657226,1,1,0
55299380@N00,554,6,1376282043,1376282043,3,1,0
55299380@N00,555,6,1379402956,1379406354,14,1,3398
55299380@N00,556,6,1380271475,1380271604,6,1,129
55299380@N00,557,6,1380843725,1380843842,13,1,117
55299380@N00,558,6,1380958192,1380958292,3,2,100
55299380@N00,558,5,1380960169,1380960205,2,2,36
55299380@N00,559,6,1384213546,1384213656,3,1,110
55299380@N00,560,5,1391750029,1391750029,1,1,0
55464987@N07,561,20,1309440400,1309440400,1,2,0
55464987@N07,561,5,1309440404,1309440404,1,2,0
56391571@N00,562,1,1184376729,1184377323,3,1,594
56391571@N00,563,3,1184553012,1184553934,2,1,922
56413961@N00,564,8,1230862416,1230862416,1,1,0
56541240@N00,565,20,1225914782,1225927332,29,1,12550
56541240@N00,566,8,1226155869,1226159077,13,1,3208
56638827@N00,567,20,1305948170,1305948340,12,1,170
56638827@N00,568,28,1328837281,1328837281,1,1,0
56728000@N00,569,8,1338372453,1338372453,1,1,0
56728000@N00,570,22,1338439759,1338439759,1,1,0
56745428@N00,571,20,1337387620,1337387620,1,1,0
56745428@N00,572,21,1337435137,1337435137,1,2,0
56745428@N00,572,8,1337450818,1337450818,1,2,0
56745428@N00,573,21,1351352076,1351352076,1,1,0
56745428@N00,574,4,1352578263,1352578263,1,1,0
56745428@N00,575,8,1376256988,1376256988,1,2,0
56745428@N00,575,1,1376234591,1376234591,1,2,0
56886057@N00,576,5,1234663924,1234663924,1,1,0
56944727@N00,577,6,1206697732,1206697732,1,3,0
56944727@N00,577,20,1206678171,1206678171,1,3,0
56944727@N00,577,8,1206688605,1206688605,1,3,0
56952133@N07,578,21,1361098666,1361098666,1,2,0
56952133@N07,578,20,1361101309,1361101309,1,2,0
56996210@N06,579,5,1380853354,1380853354,1,1,0
57201841@N03,580,22,1327473023,1327473023,1,1,0
57201841@N03,581,21,1327554840,1327554840,1,1,0
57604326@N03,582,15,1366671928,1366674830,6,1,2902
57604326@N03,583,6,1380805516,1380805516,1,1,0
58122747@N00,584,24,1247330113,1247330472,10,1,359
58122747@N00,585,28,1261845688,1261845688,1,2,0
58122747@N00,585,23,1261831227,1261831227,1,2,0
58122747@N00,586,21,1265458616,1265463942,6,2,5326
58122747@N00,586,24,1265458613,1265458613,1,2,0
58122747@N00,587,23,1271562207,1271567739,2,1,5532
58122747@N00,588,23,1272463143,1272465488,2,1,2345
58122747@N00,589,24,1272538088,1272538088,1,1,0
58165732@N00,590,20,1262248699,1262248699,1,2,0
58165732@N00,590,22,1262243169,1262243169,1,2,0
58255533@N03,591,20,1299300787,1299300787,1,1,0
58781173@N00,592,20,1290513829,1290515558,4,1,1729
59024453@N06,593,5,1311489497,1311489936,4,1,439
59380041@N07,594,5,1367317110,1367321044,2,2,3934
59380041@N07,594,28,1367314662,1367314662,1,2,0
60711235@N00,595,25,1393050420,1393050420,1,1,0
60855282@N08,596,22,1312635646,1312635646,1,1,0
60855282@N08,597,20,1312887397,1312887397,1,1,0
60855282@N08,598,4,1312945385,1312971657,31,1,26272
60855282@N08,599,20,1363345133,1363345133,1,1,0
61336814@N07,600,8,1292905488,1292905488,1,1,0
61478317@N06,601,3,1305956971,1305958815,7,1,1844
61478317@N06,602,1,1312695942,1312695942,1,1,0
61478317@N06,603,1,1313051250,1313051250,1,2,0
61478317@N06,603,2,1313051449,1313051449,1,2,0
61585804@N00,604,8,1301873878,1301888150,400,1,14272
61585804@N00,605,3,1301966405,1302003447,482,1,37042
61585804@N00,606,10,1323924798,1323959128,347,1,34330
61925460@N00,607,19,1350693739,1350693739,1,1,0
61932398@N00,608,7,1309532629,1309532629,1,1,0
61937148@N00,609,8,1377315415,1377315580,2,1,165
61953669@N00,610,20,1375427714,1375427714,1,1,0
61953669@N00,611,22,1375508459,1375508459,1,1,0
62388035@N07,612,21,1310132338,1310132338,1,1,0
62388035@N07,613,20,1315728016,1315728016,1,1,0
62388035@N07,614,11,1318749378,1318749378,1,1,0
62705531@N00,615,20,1227349137,1227356756,2,1,7619
62897163@N00,616,12,1316322971,1316322971,1,1,0
62897163@N00,617,1,1316393908,1316398202,18,2,4294
62897163@N00,617,8,1316401421,1316405206,9,2,3785
62929416@N00,618,16,1379585371,1379585371,1,1,0
62929416@N00,619,20,1379682284,1379682284,1,1,0
62942199@N08,620,8,1304475275,1304495637,8,1,20362
62942199@N08,621,5,1392028393,1392028418,2,1,25
63282110@N00,622,21,1353235530,1353235530,1,3,0
63282110@N00,622,15,1353212240,1353212240,1,3,0
63282110@N00,622,24,1353206129,1353206129,1,3,0
63282110@N00,623,6,1353319221,1353321059,5,1,1838
63282110@N00,624,21,1353492569,1353492569,1,1,0
63282110@N00,625,21,1353541783,1353541783,1,1,0
63522147@N00,626,1,888667873,888667873,1,1,0
63706780@N03,627,3,1355239063,1355239071,3,1,8
63766699@N00,628,3,1195872790,1195872790,1,1,0
63974906@N00,629,6,1289633543,1289633543,1,1,0
63974906@N00,630,5,1290914311,1290914311,1,1,0
63974906@N00,631,24,1326002791,1326002791,1,1,0
63974906@N00,632,21,1326608353,1326608353,1,1,0
64015960@N00,633,8,1315885871,1315885871,1,1,0
64651023@N00,634,5,1095308808,1095309326,2,1,518
64651023@N00,635,1,1095479254,1095485393,3,2,6139
64651023@N00,635,2,1095478976,1095478976,1,2,0
64651023@N00,636,6,1155559975,1155559975,1,1,0
64651023@N00,637,1,1155592432,1155592432,1,1,0
64667184@N02,638,24,1368930665,1368935931,40,3,5266
64667184@N02,638,20,1368929908,1368930012,3,3,104
64667184@N02,638,5,1368956644,1368956838,4,3,194
65070919@N02,639,6,1385635561,1385642247,3,2,6686
65070919@N02,639,20,1385630149,1385648384,2,2,18235
65070919@N02,640,8,1385688703,1385688703,1,2,0
65070919@N02,640,16,1385700137,1385703178,2,2,3041
65847118@N06,641,1,1285301001,1285307373,13,2,6372
65847118@N06,641,8,1285315365,1285315365,1,2,0
66172503@N00,642,8,1378003517,1378003830,2,1,313
67161842@N00,643,25,1287535525,1287535525,1,1,0
67340503@N05,644,28,1356344977,1356344977,1,1,0
67387917@N04,645,2,1274061054,1274061054,1,1,0
67666998@N00,646,24,1382438057,1382443063,3,1,5006
67666998@N00,647,24,1382529550,1382529550,1,2,0
67666998@N00,647,21,1382529469,1382529469,1,2,0
67666998@N00,648,21,1382582094,1382596775,6,1,14681
67666998@N00,649,24,1382650478,1382650478,1,1,0
67917860@N00,650,20,1198058317,1198059393,9,1,1076
68009656@N00,651,8,1307814414,1307814414,1,1,0
68089733@N00,652,2,1291896534,1291896898,5,1,364
68089733@N00,653,1,1291948046,1291951271,3,3,3225
68089733@N00,653,2,1291946330,1291947844,4,3,1514
68089733@N00,653,5,1291941648,1291941648,1,3,0
68089733@N00,654,2,1296880072,1296880072,1,3,0
68089733@N00,654,1,1296861768,1296863165,2,3,1397
68089733@N00,654,20,1296895903,1296899296,2,3,3393
68473409@N00,655,7,1315667885,1315667885,1,1,0
68473409@N00,656,18,1327740793,1327740793,1,1,0
68473409@N00,657,22,1332654859,1332659610,3,1,4751
68473409@N00,658,24,1342943877,1342943877,1,1,0
68686790@N00,659,20,1379533184,1379533184,1,1,0
68743756@N00,660,21,1398523722,1398523913,3,1,191
69902437@N00,661,20,1379585614,1379585614,1,1,0
69902437@N00,662,16,1379989304,1379989321,2,1,17
70323761@N00,663,6,1305705112,1305705150,2,2,38
70323761@N00,663,20,1305720396,1305724316,7,2,3920
70499124@N00,664,8,1333785962,1333785962,1,1,0
70929875@N00,665,8,1379052160,1379052160,1,2,0
70929875@N00,665,5,1379064208,1379064208,1,2,0
71039892@N00,666,12,1367822656,1367822656,1,1,0
71206023@N00,667,8,744130800,744130800,2,1,0
71206023@N00,668,8,1250835740,1250837072,5,1,1332
71311519@N00,669,8,1186376387,1186377113,4,1,726
71321381@N00,670,6,1274489633,1274490944,3,1,1311
71453924@N00,671,25,1239840220,1239840220,1,2,0
71453924@N00,671,6,1239842998,1239843007,2,2,9
71453924@N00,672,4,1239877147,1239878285,27,1,1138
71459982@N00,673,20,1253941652,1253941652,1,3,0
71459982@N00,673,7,1253937676,1253937676,1,3,0
71459982@N00,673,21,1253921816,1253921816,1,3,0
71459982@N00,674,21,1256181000,1256181000,1,1,0
71459982@N00,675,20,1259331653,1259331653,1,1,0
71459982@N00,676,20,1260368941,1260374220,2,1,5279
71459982@N00,677,21,1266988682,1266988682,1,1,0
71589712@N00,678,21,1149153943,1149154020,2,1,77
7183194@N02,679,20,1381574881,1381574881,1,1,0
7183194@N02,680,8,1381630754,1381631059,2,1,305
7183194@N02,681,3,1381731563,1381734383,2,6,2820
7183194@N02,681,20,1381716478,1381716478,1,6,0
7183194@N02,681,24,1381720171,1381720171,1,6,0
7183194@N02,681,15,1381735216,1381738037,4,6,2821
7183194@N02,681,22,1381730254,1381730808,2,6,554
7183194@N02,681,10,1381733939,1381733972,2,6,33
7183730@N06,682,8,1270095356,1270096188,4,1,832
7192664@N07,683,21,1203229981,1203229981,1,1,0
7192664@N07,684,15,1217656501,1217657718,7,2,1217
7192664@N07,684,16,1217652057,1217653015,10,2,958
7192664@N07,685,20,1361082180,1361082180,1,1,0
7192664@N07,686,28,1374920025,1374920045,2,1,20
72396314@N00,687,6,1144934019,1144934019,1,2,0
72396314@N00,687,5,1144924543,1144924543,1,2,0
72396314@N00,688,5,1264134053,1264134053,1,1,0
72537299@N00,689,4,1366871211,1366871211,1,1,0
72537299@N00,690,20,1366932525,1366932525,1,2,0
72537299@N00,690,8,1366937843,1366943879,3,2,6036
72537299@N00,691,1,1367054181,1367054181,1,2,0
72537299@N00,691,2,1367032340,1367032340,1,2,0
72537299@N00,692,20,1367152055,1367152055,1,1,0
7287903@N08,693,24,1244039217,1244040789,2,2,1572
7287903@N08,693,21,1244039840,1244039840,1,2,0
7287903@N08,694,11,1244071868,1244072774,3,1,906
73003003@N07,695,22,1343905658,1343905666,2,1,8
73024804@N00,696,20,1113059542,1113059542,1,1,0
73479994@N00,697,28,1249742711,1249743016,3,2,305
73479994@N00,697,20,1249718171,1249719317,2,2,1146
73488908@N00,698,18,1382982068,1382996322,3,1,14254
7380590@N03,699,5,1388232221,1388232221,1,1,0
7422166@N06,700,24,1363810547,1363810547,1,1,0
74223826@N00,701,24,1249385825,1249388122,3,1,2297
74527865@N00,702,8,1381726176,1381726443,3,1,267
74527865@N00,703,8,1382156781,1382156784,2,1,3
74828704@N00,704,1,1381784445,1381784445,1,2,0
74828704@N00,704,4,1381800984,1381800984,1,2,0
74888386@N00,705,20,1189880764,1189880764,1,1,0
74888386@N00,706,20,1189988430,1189995718,3,1,7288
74888386@N00,707,20,1190058015,1190074538,5,1,16523
75309441@N02,708,7,1368872353,1368872353,1,1,0
75595126@N00,709,5,1083659414,1083659414,1,1,0
75595126@N00,710,5,1146987478,1146987478,1,2,0
75595126@N00,710,22,1146961626,1146961626,1,2,0
75595126@N00,711,23,1147395064,1147395064,1,1,0
75595126@N00,712,6,1147683143,1147683143,1,1,0
75595126@N00,713,5,1173255823,1173255823,1,2,0
75595126@N00,713,22,1173265288,1173265432,2,2,144
75595126@N00,714,22,1173317668,1173317668,1,3,0
75595126@N00,714,18,1173311060,1173311060,1,3,0
75595126@N00,714,6,1173331760,1173331760,1,3,0
75595126@N00,715,22,1206075838,1206077638,2,1,1800
75595126@N00,716,5,1206173312,1206173312,1,1,0
75595126@N00,717,22,1206616443,1206616443,1,1,0
75834450@N00,718,20,1225974925,1225974925,1,2,0
75834450@N00,718,22,1225965996,1225965996,1,2,0
75834450@N00,719,2,1258079938,1258079938,1,1,0
75905404@N00,720,20,1366607738,1366622808,8,1,15070
75905404@N00,721,3,1366698740,1366702860,14,1,4120
7620454@N04,722,1,1274490112,1274490112,1,1,0
7620454@N04,723,6,1274530658,1274532524,3,1,1866
76236359@N00,724,4,1317614913,1317623426,4,2,8513
76236359@N00,724,1,1317609133,1317609309,2,2,176
76488173@N02,725,15,1325011066,1325011066,1,1,0
76488173@N02,726,8,1325061395,1325061395,1,1,0
76488173@N02,727,1,1356765797,1356765797,1,1,0
76758469@N00,728,5,1382238230,1382238230,1,2,0
76758469@N00,728,7,1382238859,1382245584,22,2,6725
77364115@N06,729,22,1335262162,1335262286,3,1,124
77526889@N00,730,20,1196917713,1196943037,4,5,25324
77526889@N00,730,1,1196930178,1196931411,6,5,1233
77526889@N00,730,11,1196919979,1196922450,4,5,2471
77526889@N00,730,6,1196946990,1196947475,6,5,485
77526889@N00,730,2,1196924986,1196928260,35,5,3274
77581941@N00,731,4,1230521482,1230534136,5,1,12654
77581941@N00,732,6,1230784823,1230796893,4,1,12070
77581941@N00,733,4,1231077971,1231077971,1,1,0
77684811@N00,734,24,1397641419,1397641419,1,1,0
77736600@N00,735,21,1156705147,1156705147,1,1,0
77736600@N00,736,8,1187348501,1187348501,1,1,0
77736600@N00,737,22,1223895451,1223895451,1,2,0
77736600@N00,737,23,1223894380,1223894380,1,2,0
77736600@N00,738,2,1237879064,1237879064,1,1,0
77736600@N00,739,1,1243487841,1243487841,1,1,0
77736600@N00,740,7,1249704782,1249704983,3,1,201
77947752@N07,741,8,1350890176,1350890176,1,1,0
78122393@N00,742,1,1345886473,1345886473,1,1,0
78122393@N00,743,1,1377940135,1377940135,1,1,0
78122393@N00,744,1,1379929576,1379929576,1,1,0
78122393@N00,745,1,1381879270,1381879270,1,1,0
78122393@N00,746,8,1396317415,1396317415,1,1,0
78530763@N03,747,6,1337550374,1337553556,6,1,3182
78530763@N03,748,12,1341009166,1341014141,12,1,4975
78530763@N03,749,7,1342411288,1342411580,3,1,292
78530763@N03,750,1,1343472997,1343473231,3,2,234
78530763@N03,750,2,1343473659,1343474614,7,2,955
78530763@N03,751,5,1353111571,1353111571,1,1,0
78530763@N03,752,24,1357962304,1357962304,1,1,0
78530763@N03,753,28,1359809528,1359809528,1,1,0
78530763@N03,754,18,1361680465,1361680465,1,1,0
78530763@N03,755,20,1364011976,1364011976,1,1,0
78530763@N03,756,7,1368524236,1368524236,1,1,0
78530763@N03,757,6,1380958586,1380964279,3,1,5693
78530763@N03,758,24,1381556791,1381556791,1,1,0
78530763@N03,759,5,1390639888,1390639888,1,1,0
79877212@N00,760,20,1380657917,1380657917,1,1,0
79877212@N00,761,22,1380721595,1380721595,1,1,0
79958874@N00,762,5,1345035771,1345036812,3,1,1041
79961175@N00,763,6,1396595628,1396603214,6,1,7586
79961175@N00,764,8,1396661228,1396661300,2,1,72
80256513@N00,765,21,1368188983,1368190629,2,1,1646
8025698@N08,766,19,1255861798,1255861798,1,1,0
8025698@N08,767,20,1292724575,1292724575,1,2,0
8025698@N08,767,21,1292724228,1292724228,1,2,0
8025698@N08,768,6,1322818219,1322818233,2,1,14
80438038@N00,769,6,1281086627,1281086627,1,1,0
80438038@N00,770,2,1281143391,1281148112,8,2,4721
80438038@N00,770,1,1281146964,1281151718,15,2,4754
8086087@N08,771,28,1211663892,1211663892,1,1,0
8092568@N04,772,15,1326520129,1326520129,1,1,0
80958550@N00,773,10,1125638098,1125638122,2,1,24
80958550@N00,774,7,1156503421,1156503421,1,1,0
80958550@N00,775,4,1235272702,1235274320,19,1,1618
80958550@N00,776,2,1247975414,1247975962,4,2,548
80958550@N00,776,1,1247980082,1247983268,7,2,3186
80958550@N00,777,4,1256973023,1256973397,23,1,374
80958550@N00,778,8,1270355064,1270361422,24,1,6358
80958550@N00,779,2,1322371825,1322372550,12,2,725
80958550@N00,779,1,1322362937,1322366561,27,2,3624
80958550@N00,780,5,1353808678,1353811354,2,1,2676
80958550@N00,781,12,1354414331,1354415269,5,1,938
80958550@N00,782,1,1355625189,1355626798,23,1,1609
80958550@N00,783,8,1365910051,1365915742,32,1,5691
80958550@N00,784,7,1382754265,1382755427,46,1,1162
81211130@N00,785,28,1160684486,1160684486,1,1,0
81397230@N00,786,8,1270011317,1270011317,1,2,0
81397230@N00,786,6,1270030439,1270030439,1,2,0
81397230@N00,787,10,1271135033,1271135033,1,2,0
81397230@N00,787,15,1271133736,1271133949,2,2,213
81427778@N00,788,20,1336371641,1336371910,5,1,269
8142856@N05,789,6,1292669818,1292670128,3,1,310
81498457@N00,790,8,1317479493,1317487531,7,1,8038
81788993@N00,791,21,1311408793,1311408793,1,2,0
81788993@N00,791,8,1311382465,1311387924,27,2,5459
81943113@N00,792,8,1290175195,1290178455,8,1,3260
81943113@N00,793,10,1290259788,1290259888,2,2,100
81943113@N00,793,9,1290261562,1290261773,4,2,211
81943113@N00,794,1,1290388804,1290417669,13,1,28865
81943113@N00,795,6,1365822296,1365823584,6,1,1288
8203293@N03,796,8,1386476357,1386476932,4,1,575
82256568@N03,797,7,1148734306,1148734306,1,1,0
82256568@N03,798,8,1148794650,1148794650,1,1,0
82256568@N03,799,1,1148880021,1148895831,21,1,15810
82365211@N00,800,21,1311933782,1311933782,1,1,0
82414749@N00,801,6,1387425937,1387425944,2,3,7
82414749@N00,801,20,1387425154,1387425154,1,3,0
82414749@N00,801,5,1387405100,1387405184,2,3,84
82414749@N00,802,8,1387481654,1387481654,1,1,0
82815724@N00,803,5,1258775889,1258775889,1,1,0
82909078@N07,804,6,1339307806,1339324304,38,1,16498
82909078@N07,805,22,1347158070,1347178936,28,2,20866
82909078@N07,805,3,1347152700,1347174779,25,2,22079
82909078@N07,806,6,1362294338,1362296792,8,1,2454
82909078@N07,807,3,1385782494,1385790709,9,1,8215
8372469@N08,808,8,1351241707,1351241707,1,1,0
84077682@N00,809,6,1387966316,1387966316,1,1,0
84104729@N00,810,20,1335022823,1335023130,3,1,307
84275582@N03,811,1,1221797739,1221802725,2,1,4986
84275582@N03,812,6,1222052391,1222055986,3,1,3595
84326824@N00,813,21,1235035429,1235036429,3,1,1000
84636962@N00,814,4,1208565619,1208565619,1,1,0
84636962@N00,815,20,1208599794,1208599794,1,1,0
8509783@N03,816,6,1324553515,1324556286,2,1,2771
85169164@N00,817,20,1335660309,1335660309,1,2,0
85169164@N00,817,21,1335685379,1335685379,1,2,0
85248599@N00,818,22,1262416141,1262416141,1,1,0
85600292@N03,819,20,1351147679,1351147679,1,2,0
