userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
22583315@N08,414,15,1370122909,1370122909,1,2,0
22583315@N08,415,25,1370220766,1370220766,1,2,0
22583315@N08,415,26,1370220974,1370231713,2,2,10739
22583315@N08,416,28,1370318184,1370318393,3,1,209
22583315@N08,417,16,1371433545,1371439554,4,1,6009
22596839@N02,418,16,1382171242,1382171242,1,1,0
22686678@N05,419,21,1235035927,1235035927,1,2,0
22686678@N05,419,2,1235038094,1235038094,1,2,0
22751315@N05,420,2,1308464240,1308464240,1,3,0
22751315@N05,420,21,1308464130,1308464130,1,3,0
22751315@N05,420,1,1308464047,1308464047,1,3,0
22772546@N03,421,21,1296907420,1296907420,1,1,0
22772546@N03,422,1,1297525911,1297525911,1,2,0
22772546@N03,422,11,1297519838,1297519838,1,2,0
22772546@N03,423,12,1311104384,1311104384,1,1,0
22772546@N03,424,1,1334421328,1334421328,1,1,0
22772546@N03,425,28,1334754133,1334754133,1,1,0
22772546@N03,426,26,1338812854,1338812854,1,1,0
22772546@N03,427,2,1387525456,1387525456,1,1,0
23108377@N07,428,26,1365038355,1365038578,3,1,223
23108377@N07,429,11,1365194239,1365194239,1,1,0
23150784@N05,430,19,1264756686,1264756686,1,1,0
23150784@N05,431,26,1264839006,1264839770,2,1,764
23217533@N00,432,16,1100167756,1100167758,2,1,2
23217533@N00,433,16,1133853688,1133853696,2,1,8
23217533@N00,434,20,1135595461,1135595461,1,1,0
23217533@N00,435,1,1136977337,1136977337,2,1,0
23217533@N00,436,13,1138325774,1138325774,1,1,0
23217533@N00,437,13,1138942089,1138942089,1,1,0
23217533@N00,438,16,1150492234,1150493963,14,1,1729
23217533@N00,439,1,1166556119,1166556119,2,1,0
23217533@N00,440,25,1182118734,1182118734,1,1,0
23217533@N00,441,13,1199977529,1200004172,2,1,26643
23217533@N00,442,7,1201450061,1201450061,1,1,0
23217533@N00,443,13,1202775131,1202775131,1,1,0
23217533@N00,444,13,1204159051,1204159071,2,1,20
23217533@N00,445,13,1205720855,1205720855,1,1,0
23217533@N00,446,21,1220089241,1220089241,1,1,0
23217533@N00,447,1,1221315732,1221326364,5,1,10632
23217533@N00,448,26,1262495550,1262495550,1,1,0
23351536@N07,449,2,1266372822,1266372822,1,1,0
23351536@N07,450,10,1332816556,1332822212,4,1,5656
23351536@N07,451,10,1349664620,1349664679,2,1,59
23351536@N07,452,13,1394173961,1394175718,2,1,1757
23351536@N07,453,21,1394332615,1394332987,2,1,372
23363966@N02,454,28,1154052391,1154052391,1,2,0
23363966@N02,454,11,1154055296,1154055296,1,2,0
23363966@N02,455,2,1185448243,1185448243,1,3,0
23363966@N02,455,26,1185422980,1185422980,1,3,0
23363966@N02,455,19,1185430584,1185430584,1,3,0
23377996@N00,456,21,1270241876,1270241876,1,2,0
23377996@N00,456,16,1270242741,1270244189,3,2,1448
23401669@N00,457,26,1190602363,1190603190,5,1,827
23401669@N00,458,27,1203221215,1203221902,6,2,687
23401669@N00,458,17,1203212548,1203216755,13,2,4207
23401669@N00,459,19,1234494083,1234494083,1,1,0
23477028@N00,460,8,1213109929,1213109929,1,1,0
23522264@N05,461,26,1206325218,1206325218,1,1,0
23522264@N05,462,2,1228881541,1228881541,1,1,0
23522264@N05,463,13,1230695254,1230695254,1,1,0
23522264@N05,464,21,1230733030,1230735607,2,1,2577
23522264@N05,465,13,1231087012,1231087012,1,1,0
23522264@N05,466,1,1236835322,1236835601,2,1,279
23539578@N06,467,16,1252034857,1252035189,2,2,332
23539578@N06,467,1,1252035546,1252035546,1,2,0
23860276@N05,468,26,1288647235,1288647235,1,1,0
24077318@N03,469,2,1284777857,1284777857,1,1,0
24077318@N03,470,2,1284849424,1284849424,1,1,0
24095354@N00,471,2,1330622769,1330622769,1,1,0
24095354@N00,472,20,1331449103,1331449103,1,1,0
24095354@N00,473,20,1336085086,1336085086,1,1,0
24232779@N00,474,28,1252892271,1252923174,12,1,30903
24232779@N00,475,21,1252987015,1252988228,10,2,1213
24232779@N00,475,1,1252983375,1252983375,1,2,0
24452817@N04,476,2,1342248182,1342271752,5,1,23570
24469639@N00,477,1,1266055024,1266055024,1,2,0
24469639@N00,477,12,1266055180,1266055374,3,2,194
24616128@N00,478,13,1351456105,1351476286,17,3,20181
24616128@N00,478,2,1351464369,1351467960,5,3,3591
24616128@N00,478,20,1351480965,1351480965,1,3,0
24780667@N08,479,2,1227330006,1227330006,1,2,0
24780667@N08,479,19,1227320628,1227320628,1,2,0
24975340@N04,480,21,1311311266,1311311266,1,1,0
25389244@N00,481,2,1000159073,1000167897,3,2,8824
25389244@N00,481,26,1000155863,1000156513,3,2,650
25396215@N00,482,16,1216345441,1216345441,1,1,0
25396215@N00,483,21,1216420269,1216420393,3,3,124
25396215@N00,483,2,1216420898,1216421007,2,3,109
25396215@N00,483,11,1216445192,1216452160,6,3,6968
25561968@N00,484,16,1186210000,1186210021,2,1,21
25561968@N00,485,12,1196854553,1196856820,2,1,2267
25561968@N00,486,12,1210765550,1210765550,1,1,0
25561968@N00,487,9,1244954381,1244957594,14,1,3213
25636549@N08,488,28,1269592588,1269592588,1,1,0
25661863@N00,489,1,1368772776,1368772776,1,1,0
25764928@N00,490,13,1175842761,1175842761,1,1,0
25859917@N00,491,21,1293686906,1293690220,11,1,3314
25929111@N00,492,2,1284337502,1284337507,2,1,5
26036520@N00,493,16,1271432620,1271432661,3,1,41
26036520@N00,494,15,1301643617,1301643617,1,1,0
26036520@N00,495,21,1365162293,1365162293,1,1,0
26152696@N04,496,19,1330349012,1330349012,1,1,0
26265986@N00,497,12,1361097857,1361097857,1,1,0
26929313@N02,498,7,1346409645,1346409738,2,1,93
27022957@N03,499,20,1216431915,1216431915,1,1,0
27022957@N03,500,26,1218349395,1218350269,2,1,874
27022957@N03,501,26,1220160915,1220162387,2,1,1472
27133930@N00,502,2,1215263416,1215263754,3,1,338
27133930@N00,503,2,1215311167,1215311167,1,1,0
27196261@N00,504,15,1303484401,1303484401,1,1,0
27412901@N04,505,10,1256973489,1256973494,2,1,5
27412901@N04,506,20,1273137634,1273148726,94,1,11092
27418987@N03,507,22,1215661381,1215665754,9,1,4373
27545846@N04,508,26,1295184822,1295184822,1,1,0
27793158@N00,509,28,1041397207,1041397207,1,1,0
27793158@N00,510,28,1041448446,1041448446,6,2,0
27793158@N00,510,2,1041457147,1041461268,4,2,4121
27793158@N00,511,28,1168506000,1168506000,1,1,0
27817416@N02,512,10,1337830217,1337830217,1,1,0
27817416@N02,513,21,1337865974,1337866957,2,1,983
27817416@N02,514,2,1337922240,1337922240,1,1,0
27817416@N02,515,21,1338243485,1338243485,1,1,0
27817416@N02,516,1,1340279158,1340279158,1,1,0
27817416@N02,517,16,1346923088,1346923088,1,2,0
27817416@N02,517,1,1346919171,1346919277,2,2,106
27817416@N02,518,1,1347074357,1347074357,1,2,0
27817416@N02,518,9,1347083794,1347083864,2,2,70
27817416@N02,519,15,1350376365,1350376365,1,1,0
27820982@N05,520,10,1222059561,1222059561,1,1,0
27820982@N05,521,2,1233310485,1233310485,1,1,0
27828336@N00,522,22,1162965031,1162968073,3,1,3042
27828336@N00,523,13,1187242263,1187242389,2,1,126
27828336@N00,524,29,1188801574,1188801681,3,1,107
27828336@N00,525,22,1225087593,1225087597,2,1,4
27828336@N00,526,22,1274588274,1274594468,6,1,6194
27828336@N00,527,13,1291188293,1291192551,5,1,4258
27828336@N00,528,21,1317270239,1317270239,1,1,0
27877710@N00,529,12,1203328778,1203328778,1,1,0
28121598@N03,530,1,863503599,863503599,1,1,0
28209254@N08,531,1,1209342026,1209342153,4,1,127
28209254@N08,532,11,1209449349,1209449349,1,1,0
28209254@N08,533,6,1210064825,1210064825,1,1,0
28209254@N08,534,6,1212754577,1212754577,1,1,0
28209254@N08,535,11,1212802483,1212802483,1,1,0
28209254@N08,536,6,1216083940,1216084024,5,1,84
28209254@N08,537,1,1219151864,1219151864,1,1,0
28370443@N08,538,13,1341545528,1341548443,14,8,2915
28370443@N08,538,28,1341550386,1341560068,6,8,9682
28370443@N08,538,11,1341557009,1341557187,3,8,178
28370443@N08,538,16,1341561385,1341561385,1,8,0
28370443@N08,538,2,1341544166,1341544452,7,8,286
28370443@N08,538,7,1341545136,1341545136,1,8,0
28370443@N08,538,21,1341543290,1341543290,1,8,0
28370443@N08,538,12,1341561338,1341561338,1,8,0
28479267@N00,539,12,1281354221,1281358811,18,1,4590
28528680@N00,540,16,1253445444,1253445444,1,1,0
28528680@N00,541,20,1352957951,1352957951,1,1,0
28528680@N00,542,20,1358858057,1358858177,2,1,120
28528680@N00,543,20,1359461970,1359461970,1,1,0
28528680@N00,544,20,1359893384,1359893384,1,1,0
28683534@N00,545,13,1345338827,1345338827,1,1,0
28946048@N00,546,16,1195836319,1195836319,1,1,0
28946048@N00,547,16,1197047285,1197047285,1,1,0
28946048@N00,548,16,1198249650,1198258589,9,1,8939
28946048@N00,549,16,1198857785,1198857800,2,1,15
28946048@N00,550,16,1203694124,1203699691,2,1,5567
28946048@N00,551,20,1276267142,1276267142,1,1,0
28946048@N00,552,2,1281935901,1281935901,1,1,0
29032147@N03,553,26,1376716230,1376716230,1,1,0
29357851@N00,554,15,1283939858,1283939858,1,1,0
29365083@N06,555,1,1321253079,1321253079,1,1,0
29365083@N06,556,1,1354408089,1354408089,1,1,0
29365083@N06,557,2,1355726578,1355726578,1,2,0
29365083@N06,557,21,1355727338,1355727338,1,2,0
29365083@N06,558,7,1357263058,1357263058,1,1,0
29365083@N06,559,7,1357716039,1357716039,1,1,0
29365083@N06,560,2,1360817669,1360817669,1,1,0
29365083@N06,561,9,1362715132,1362715132,1,1,0
29365083@N06,562,13,1364882189,1364884821,7,1,2632
29365083@N06,563,1,1372669231,1372669231,1,1,0
29365083@N06,564,21,1384848890,1384848890,1,1,0
29486666@N00,565,26,1309494900,1309494900,1,1,0
29685744@N05,566,20,1339134348,1339134933,3,1,585
29685744@N05,567,20,1339499770,1339499770,1,1,0
29712408@N02,568,2,1234274397,1234274397,1,1,0
29712408@N02,569,1,1288615818,1288615818,1,1,0
29712408@N02,570,29,1289291217,1289291217,1,1,0
29712408@N02,571,10,1289451624,1289451624,1,1,0
29712408@N02,572,29,1289816175,1289816175,1,1,0
29712408@N02,573,29,1291122753,1291122753,1,1,0
29712408@N02,574,6,1295506498,1295506498,1,1,0
29797746@N08,575,1,1364168207,1364197135,6,7,28928
29797746@N08,575,12,1364196627,1364196712,4,7,85
29797746@N08,575,25,1364187127,1364187131,2,7,4
29797746@N08,575,11,1364172135,1364196062,15,7,23927
29797746@N08,575,28,1364190537,1364196263,5,7,5726
29797746@N08,575,26,1364174141,1364186765,22,7,12624
29797746@N08,575,29,1364190171,1364190171,1,7,0
29797746@N08,576,28,1364359687,1364359900,7,2,213
29797746@N08,576,12,1364356005,1364359567,7,2,3562
29797746@N08,577,16,1364455278,1364455432,5,2,154
29797746@N08,577,1,1364455513,1364456771,7,2,1258
29797746@N08,578,16,1364522315,1364522549,4,2,234
29797746@N08,578,2,1364522655,1364523057,4,2,402
29797746@N08,579,16,1364560218,1364560218,1,1,0
29825849@N00,580,20,1315024164,1315024164,1,1,0
29825849@N00,581,1,1316242207,1316242207,1,1,0
29909815@N00,582,11,1104505200,1104505200,1,1,0
29909815@N00,583,13,1179712088,1179712239,2,1,151
29909815@N00,584,13,1179749078,1179753735,4,1,4657
30007308@N00,585,26,1321838829,1321842224,3,2,3395
30007308@N00,585,25,1321842075,1321842546,2,2,471
30007308@N00,586,17,1321926591,1321926591,1,1,0
30024546@N04,587,12,1222161756,1222161976,2,3,220
30024546@N04,587,25,1222152323,1222152474,2,3,151
30024546@N04,587,10,1222153376,1222153376,1,3,0
30024546@N04,588,11,1223439830,1223439830,1,1,0
30024546@N04,589,6,1224992301,1224992301,1,1,0
30024546@N04,590,9,1225342907,1225342907,1,1,0
30024546@N04,591,12,1225600746,1225600746,1,1,0
30024546@N04,592,15,1226452234,1226452234,1,1,0
30024546@N04,593,15,1226991763,1226991763,1,1,0
30024546@N04,594,15,1227249204,1227249955,2,1,751
30024546@N04,595,28,1232075177,1232075177,1,1,0
30024546@N04,596,15,1235627233,1235627233,1,1,0
30024546@N04,597,15,1250736973,1250736973,1,1,0
30024546@N04,598,15,1259394622,1259395037,2,1,415
30024546@N04,599,9,1260147523,1260147523,1,1,0
30024546@N04,600,28,1262589846,1262589865,3,1,19
30024546@N04,601,6,1263868857,1263868857,1,1,0
30024546@N04,602,2,1263980755,1263980755,1,1,0
30024546@N04,603,28,1264570611,1264570611,1,1,0
30024546@N04,604,28,1265341135,1265341625,4,2,490
30024546@N04,604,11,1265342032,1265342363,3,2,331
30024546@N04,605,10,1265692019,1265692019,1,1,0
30024546@N04,606,28,1265770277,1265772379,2,2,2102
30024546@N04,606,11,1265769629,1265769629,1,2,0
30024546@N04,607,10,1267504652,1267504652,1,1,0
30024546@N04,608,11,1268017438,1268017551,3,1,113
30024546@N04,609,9,1268618709,1268618709,1,1,0
30024546@N04,610,12,1269482990,1269483368,3,1,378
30024546@N04,611,16,1270254869,1270254869,1,1,0
30024546@N04,612,15,1272240737,1272240737,1,1,0
30024546@N04,613,10,1272500240,1272500780,6,1,540
30024546@N04,614,10,1272616856,1272616856,1,1,0
30024546@N04,615,9,1273018416,1273018416,1,1,0
30024546@N04,616,15,1273635393,1273635939,3,1,546
30024546@N04,617,9,1275443602,1275443602,1,1,0
30024546@N04,618,11,1279872004,1279872004,1,1,0
30024546@N04,619,28,1279935764,1279935764,1,2,0
30024546@N04,619,11,1279935990,1279935990,1,2,0
30024546@N04,620,11,1280810646,1280810646,1,1,0
30024546@N04,621,12,1284532614,1284532659,2,1,45
30024546@N04,622,28,1285383751,1285385064,2,1,1313
30024546@N04,623,28,1285750157,1285750157,1,1,0
30024546@N04,624,15,1287971416,1287971416,1,1,0
30024546@N04,625,12,1288580313,1288580313,1,1,0
30024546@N04,626,26,1288941004,1288941004,1,1,0
30024546@N04,627,11,1292047718,1292048026,2,1,308
30024546@N04,628,28,1293155742,1293155742,1,2,0
30024546@N04,628,11,1293154371,1293154641,3,2,270
30024546@N04,629,29,1294453559,1294453559,1,2,0
30024546@N04,629,12,1294455521,1294455692,3,2,171
30024546@N04,630,11,1295855047,1295855047,1,2,0
30024546@N04,630,20,1295854471,1295854471,1,2,0
30024546@N04,631,10,1296004106,1296004580,2,1,474
30024546@N04,632,12,1296094652,1296094652,1,1,0
30024546@N04,633,12,1297140585,1297145259,47,1,4674
30024546@N04,634,12,1297226865,1297226865,1,1,0
30024546@N04,635,10,1297904573,1297904573,1,1,0
30024546@N04,636,29,1298944320,1298944320,1,1,0
30024546@N04,637,15,1309591849,1309591849,1,1,0
30024546@N04,638,12,1315055205,1315055205,1,1,0
30024546@N04,639,9,1315978732,1315978732,1,1,0
30024546@N04,640,28,1323156875,1323156875,1,1,0
30024546@N04,641,10,1323410778,1323410778,1,1,0
30024546@N04,642,10,1337589672,1337589672,1,1,0
30024546@N04,643,26,1337843728,1337843728,1,3,0
30024546@N04,643,11,1337822473,1337822473,1,3,0
30024546@N04,643,12,1337823973,1337824624,4,3,651
30024546@N04,644,26,1337999618,1338001160,3,1,1542
30024546@N04,645,26,1338047422,1338047422,1,1,0
30024546@N04,646,15,1338177522,1338178405,3,1,883
30024546@N04,647,10,1338267442,1338267474,2,1,32
30024546@N04,648,10,1338525055,1338525055,1,2,0
30024546@N04,648,13,1338531336,1338531336,1,2,0
30024546@N04,649,28,1340327450,1340333289,30,1,5839
30024546@N04,650,28,1340511819,1340517732,2,1,5913
30024546@N04,651,1,1340586923,1340587571,3,1,648
30024546@N04,652,28,1340669507,1340674742,30,1,5235
30024546@N04,653,28,1340846146,1340852052,33,1,5906
30024546@N04,654,21,1341205084,1341205084,1,1,0
30024546@N04,655,1,1346724295,1346724295,1,1,0
30024546@N04,656,2,1349751294,1349751436,3,2,142
30024546@N04,656,28,1349749594,1349749594,1,2,0
30024546@N04,657,7,1352168792,1352168792,1,1,0
30024546@N04,658,7,1352268865,1352268865,1,1,0
30024546@N04,659,15,1353396910,1353396910,1,1,0
30024546@N04,660,9,1353589790,1353589790,1,1,0
30024546@N04,661,11,1354855768,1354855768,1,1,0
30024546@N04,662,12,1359181136,1359181235,2,1,99
30024546@N04,663,28,1359339156,1359339609,3,1,453
30024546@N04,664,28,1359408741,1359408741,1,1,0
30024546@N04,665,12,1360294810,1360294810,1,3,0
30024546@N04,665,20,1360296538,1360296621,3,3,83
30024546@N04,665,28,1360294168,1360294168,1,3,0
30024546@N04,666,9,1361522299,1361522299,1,1,0
30024546@N04,667,9,1362459324,1362459324,1,2,0
30024546@N04,667,10,1362458668,1362461858,2,2,3190
30024546@N04,668,15,1363146623,1363146623,1,1,0
30024546@N04,669,11,1363230629,1363230629,1,1,0
30024546@N04,670,12,1363672870,1363673338,7,3,468
30024546@N04,670,2,1363672446,1363672446,1,3,0
30024546@N04,670,20,1363671601,1363673427,9,3,1826
30024546@N04,671,26,1365132316,1365133767,6,1,1451
30024546@N04,672,29,1366606258,1366606258,1,2,0
30024546@N04,672,11,1366609225,1366609225,1,2,0
30024546@N04,673,11,1367640897,1367640897,1,1,0
30024546@N04,674,26,1367731511,1367731511,1,1,0
30024546@N04,675,26,1367833792,1367833792,1,1,0
30024546@N04,676,11,1371867357,1371867357,1,1,0
30047476@N05,677,21,1359261156,1359261156,1,2,0
30047476@N05,677,2,1359260748,1359260748,1,2,0
30194693@N00,678,16,1221364426,1221368109,6,2,3683
30194693@N00,678,21,1221368610,1221370070,7,2,1460
30296805@N00,679,10,1227766738,1227766788,2,1,50
30511496@N00,680,13,1145845431,1145845438,2,3,7
30511496@N00,680,11,1145845445,1145845467,4,3,22
30511496@N00,680,2,1145845425,1145845474,2,3,49
30671962@N05,681,21,1232096398,1232096398,1,2,0
30671962@N05,681,2,1232095624,1232095624,1,2,0
30671962@N05,682,21,1248588570,1248588570,1,3,0
30671962@N05,682,2,1248601046,1248601515,2,3,469
30671962@N05,682,5,1248597161,1248597161,1,3,0
30697354@N00,683,15,1126834375,1126857995,21,1,23620
30713600@N00,684,1,1277180536,1277181139,5,3,603
30713600@N00,684,2,1277178288,1277178419,3,3,131
30713600@N00,684,16,1277179535,1277180424,3,3,889
30942843@N00,685,19,1175860192,1175873024,2,1,12832
30942843@N00,686,15,1181455898,1181457267,12,1,1369
30942843@N00,687,20,1191232568,1191233202,3,1,634
30942843@N00,688,21,1191843041,1191843041,1,2,0
30942843@N00,688,2,1191842569,1191842868,3,2,299
30942843@N00,689,2,1194259329,1194259480,4,1,151
30942843@N00,690,2,1209465731,1209465731,1,1,0
30942843@N00,691,13,1270794999,1270794999,1,1,0
30963564@N00,692,20,1348197285,1348197285,1,1,0
30963564@N00,693,20,1348235267,1348235267,1,1,0
30963564@N00,694,20,1348272284,1348272284,1,1,0
30969398@N05,695,10,1259212765,1259212765,1,1,0
30985799@N00,696,2,1246337315,1246337315,1,1,0
30985799@N00,697,20,1246600745,1246600745,1,3,0
30985799@N00,697,26,1246590242,1246596004,13,3,5762
30985799@N00,697,2,1246589566,1246600762,2,3,11196
30985799@N00,698,2,1249963947,1249963947,1,1,0
30985799@N00,699,20,1252292102,1252292102,1,1,0
30985799@N00,700,16,1272533094,1272533094,1,1,0
30985799@N00,701,28,1280487514,1280487514,1,2,0
30985799@N00,701,20,1280478597,1280478597,1,2,0
30985799@N00,702,6,1280572672,1280572672,1,1,0
30985799@N00,703,26,1285212507,1285219551,2,1,7044
30985799@N00,704,12,1350466661,1350466661,1,1,0
31191687@N06,705,26,1222826690,1222827900,2,1,1210
31191687@N06,706,16,1227420976,1227421157,2,2,181
31191687@N06,706,21,1227420786,1227420900,2,2,114
31191687@N06,707,21,1239261195,1239261195,1,1,0
31191687@N06,708,26,1244961771,1244961822,2,1,51
31191687@N06,709,26,1269157343,1269159976,3,1,2633
31191687@N06,710,21,1276350230,1276353353,2,1,3123
31191687@N06,711,28,1290273744,1290278420,4,2,4676
31191687@N06,711,21,1290260662,1290260662,1,2,0
31191687@N06,712,16,1291086393,1291086393,1,1,0
31191687@N06,713,16,1294472199,1294472199,1,1,0
31191687@N06,714,28,1295103304,1295103576,2,1,272
31191687@N06,715,16,1297248264,1297248264,1,1,0
31191687@N06,716,28,1302949117,1302949117,1,2,0
31191687@N06,716,1,1302938953,1302938953,1,2,0
31191687@N06,717,1,1306827541,1306827556,2,1,15
31191687@N06,718,21,1314506109,1314506327,2,1,218
31191687@N06,719,18,1335674909,1335674909,1,1,0
31191687@N06,720,2,1345870411,1345870411,1,1,0
31191687@N06,721,18,1352284882,1352284882,1,1,0
31191687@N06,722,18,1354703875,1354703875,1,1,0
31191687@N06,723,16,1371084485,1371084485,1,1,0
31191687@N06,724,18,1380624102,1380624102,1,1,0
31226953@N00,725,15,1200370788,1200380449,3,1,9661
31438571@N07,726,22,1297453273,1297453413,3,1,140
31438571@N07,727,22,1310023851,1310023851,1,1,0
31438571@N07,728,11,1319182167,1319182167,1,1,0
31438571@N07,729,18,1331782936,1331784895,4,1,1959
31438571@N07,730,11,1332909624,1332909624,1,1,0
31438571@N07,731,11,1332990097,1332990102,2,1,5
31438571@N07,732,2,1335586848,1335586848,1,3,0
31438571@N07,732,21,1335586052,1335586052,1,3,0
31438571@N07,732,16,1335588446,1335588659,11,3,213
31438571@N07,733,11,1336178601,1336191581,6,1,12980
31438571@N07,734,11,1336977843,1336977843,1,1,0
31438571@N07,735,11,1337847038,1337851493,4,1,4455
31438571@N07,736,11,1339142971,1339144323,13,2,1352
31438571@N07,736,2,1339151665,1339153582,2,2,1917
31438571@N07,737,2,1342835021,1342838650,29,1,3629
31438571@N07,738,20,1343187088,1343187178,4,1,90
31438571@N07,739,11,1356161503,1356161503,1,1,0
31438571@N07,740,21,1360907200,1360907200,1,1,0
31438571@N07,741,10,1361971983,1361971983,1,1,0
31438571@N07,742,21,1362464391,1362464834,8,1,443
31438571@N07,743,1,1363230151,1363230151,1,1,0
31438571@N07,744,10,1363828460,1363828460,1,1,0
31438571@N07,745,21,1364562063,1364562063,1,2,0
31438571@N07,745,16,1364565600,1364565600,1,2,0
31438571@N07,746,21,1364623551,1364623551,1,1,0
31438571@N07,747,12,1364781040,1364781040,1,1,0
31438571@N07,748,1,1366182286,1366182286,1,1,0
31438571@N07,749,11,1367404402,1367404402,1,1,0
31438571@N07,750,11,1367557263,1367576726,4,1,19463
31438571@N07,751,11,1367634615,1367634615,1,1,0
31438571@N07,752,11,1367742736,1367742736,1,2,0
31438571@N07,752,21,1367752534,1367752534,1,2,0
31438571@N07,753,26,1368022107,1368022107,1,1,0
31438571@N07,754,11,1369130291,1369130291,1,1,0
31438571@N07,755,21,1369314706,1369314706,1,1,0
31438571@N07,756,11,1373427414,1373427752,2,1,338
31438571@N07,757,11,1374830091,1374830091,1,1,0
31438571@N07,758,16,1398392789,1398392789,1,1,0
31564588@N06,759,16,1227906020,1227906020,1,3,0
31564588@N06,759,21,1227905958,1227906226,7,3,268
31564588@N06,759,2,1227906257,1227906313,2,3,56
31620722@N05,760,14,1242810861,1242814805,3,1,3944
31803571@N02,761,13,1365819309,1365819309,1,3,0
31803571@N02,761,2,1365817979,1365817979,1,3,0
31803571@N02,761,22,1365823962,1365824542,7,3,580
31803571@N02,762,28,1365860638,1365860638,1,1,0
31917967@N00,763,21,1320903337,1320903337,1,1,0
32026981@N00,764,2,1234234776,1234244955,2,1,10179
32026981@N00,765,1,1249025433,1249028647,4,1,3214
32105612@N00,766,15,1231066012,1231066696,6,1,684
32397300@N04,767,20,1233885569,1233899734,14,1,14165
32397300@N04,768,16,1381299859,1381299901,2,1,42
32397300@N04,769,9,1382351394,1382351394,1,1,0
32399776@N00,770,2,1183132007,1183137073,2,1,5066
32399776@N00,771,16,1240760119,1240760119,1,1,0
32399776@N00,772,16,1303192119,1303192119,1,1,0
32399776@N00,773,12,1375688827,1375707007,5,1,18180
32426344@N00,774,13,1208870607,1208870654,2,1,47
32426344@N00,775,7,1279418525,1279418525,1,1,0
32426344@N00,776,11,1333366835,1333366835,1,1,0
32662153@N00,777,26,1093124722,1093124727,4,1,5
32693718@N07,778,1,833122800,833122800,1,1,0
32693718@N07,779,16,833209204,833209204,1,3,0
32693718@N07,779,1,833209201,833209202,2,3,1
32693718@N07,779,2,833209205,833209205,1,3,0
32714545@N05,780,16,1340513457,1340513897,2,3,440
32714545@N05,780,14,1340517053,1340517053,1,3,0
32714545@N05,780,13,1340527408,1340527408,1,3,0
32819190@N00,781,2,1120143619,1120143785,12,1,166
32819190@N00,782,21,1151772189,1151772189,1,2,0
32819190@N00,782,2,1151772191,1151772191,1,2,0
32819190@N00,783,2,1192693383,1192693838,2,1,455
32819190@N00,784,2,1195994134,1195994711,5,1,577
32819190@N00,785,21,1204958872,1204958872,1,1,0
32975851@N00,786,21,1387979046,1387979046,1,2,0
32975851@N00,786,16,1387977679,1387977679,1,2,0
33148051@N00,787,11,1228936618,1228936618,1,1,0
33162611@N06,788,2,1287985350,1287985350,1,1,0
33278177@N00,789,21,1252832886,1252832886,1,4,0
33278177@N00,789,16,1252833043,1252833043,1,4,0
33278177@N00,789,1,1252830526,1252830526,1,4,0
33278177@N00,789,6,1252835599,1252835599,1,4,0
33278177@N00,790,16,1252903440,1252903440,1,1,0
33333470@N00,791,19,1210245701,1210250110,16,1,4409
33333470@N00,792,28,1225437819,1225437819,1,1,0
33333470@N00,793,28,1227690035,1227690035,1,1,0
33333470@N00,794,19,1248501039,1248504541,6,1,3502
33563858@N00,795,28,1213601377,1213601377,1,3,0
33563858@N00,795,13,1213587905,1213592782,25,3,4877
33563858@N00,795,20,1213600937,1213600937,1,3,0
34085730@N06,796,20,1395383650,1395383650,1,1,0
34244919@N00,797,10,1270875536,1270875536,1,1,0
34268979@N05,798,2,1311723978,1311723978,1,1,0
34268979@N05,799,2,1313537752,1313537752,1,1,0
34268979@N05,800,21,1315784529,1315784529,1,1,0
34268979@N05,801,13,1340146311,1340146381,2,1,70
34268979@N05,802,9,1353746556,1353746556,1,2,0
34268979@N05,802,10,1353745249,1353745249,1,2,0
34268979@N05,803,20,1357601907,1357601907,1,1,0
34268979@N05,804,12,1357876524,1357876723,2,1,199
34268979@N05,805,21,1365720414,1365720414,1,1,0
34374129@N00,806,1,1183966813,1183966845,8,1,32
34374129@N00,807,16,1204797979,1204799503,16,1,1524
34374129@N00,808,1,1228486344,1228487945,4,1,1601
34374129@N00,809,16,1253181954,1253183071,7,1,1117
34374129@N00,810,1,1349910057,1349910057,1,1,0
34374129@N00,811,15,1357276064,1357277796,3,2,1732
34374129@N00,811,10,1357278033,1357278033,1,2,0
34374129@N00,812,1,1393828403,1393828403,1,1,0
34427470616@N01,813,28,1097526953,1097526953,1,3,0
34427470616@N01,813,16,1097526881,1097526881,1,3,0
34427470616@N01,813,1,1097526867,1097526867,1,3,0
34427470616@N01,814,1,1105839291,1105839326,4,4,35
34427470616@N01,814,9,1105842712,1105842712,1,4,0
34427470616@N01,814,20,1105839332,1105839332,1,4,0
34427470616@N01,814,28,1105839307,1105839307,1,4,0
34427470616@N01,815,28,1143767375,1143767375,1,1,0
34427470616@N01,816,15,1158302715,1158303001,2,1,286
34427470616@N01,817,21,1163839918,1163839918,1,1,0
34427470616@N01,818,15,1185601855,1185601855,1,1,0
34666709@N00,819,1,1373695304,1373695304,1,2,0
34666709@N00,819,21,1373660376,1373672423,2,2,12047
34746026@N03,820,12,1313836850,1313848532,13,1,11682
34894709@N00,821,20,1349717512,1349717512,1,1,0
34894709@N00,822,15,1350022979,1350022979,1,1,0
34947461@N00,823,15,1369403024,1369403024,1,1,0
34947461@N00,824,21,1369446076,1369446076,1,1,0
34947461@N00,825,21,1370165823,1370165823,1,1,0
