photoID,userID,dateTaken,poiID,poiTheme,poiFreq,seqID
5284477321,36521984920@N01,1293087556,1,Amusement,886,320
5285088694,36521984920@N01,1293088110,1,Amusement,886,320
5284512419,36521984920@N01,1293089068,1,Amusement,886,320
5284524115,36521984920@N01,1293089571,1,Amusement,886,320
5285129778,36521984920@N01,1293089849,1,Amusement,886,320
5284630385,36521984920@N01,1293094043,1,Amusement,886,320
11577977285,36749444@N06,1388058834,21,Entertainment,297,321
11578642543,36749444@N06,1388061257,21,Entertainment,297,321
11578645503,36749444@N06,1388061275,21,Entertainment,297,321
8366835232,36791303@N00,1357730051,19,Entertainment,21,322
8365768439,36791303@N00,1357730160,19,Entertainment,21,322
8365771109,36791303@N00,1357730356,19,Entertainment,21,322
8365770023,36791303@N00,1357730358,19,Entertainment,21,322
8365772311,36791303@N00,1357730358,19,Entertainment,21,322
8366841748,36791303@N00,1357730594,19,Entertainment,21,322
8365775815,36791303@N00,1357730613,19,Entertainment,21,322
8366842766,36791303@N00,1357730613,19,Entertainment,21,322
3227940185,36856587@N00,1232939355,1,Amusement,886,323
3227952733,36856587@N00,1232939436,1,Amusement,886,323
3234111574,36856587@N00,1232940949,1,Amusement,886,323
3231462666,36856587@N00,1232958629,1,Amusement,886,323
3231468956,36856587@N00,1232958890,1,Amusement,886,323
3230603081,36856587@N00,1232959117,1,Amusement,886,323
3234113340,36856587@N00,1233148361,1,Amusement,886,324
3234115380,36856587@N00,1233148455,1,Amusement,886,324
5333972440,36856587@N00,1294118971,1,Amusement,886,325
5333377089,36856587@N00,1294119418,1,Amusement,886,325
5324092263,36856587@N00,1294119811,1,Amusement,886,325
5324098369,36856587@N00,1294119829,1,Amusement,886,325
5324709888,36856587@N00,1294120089,1,Amusement,886,325
5324719436,36856587@N00,1294135330,1,Amusement,886,325
5324715092,36856587@N00,1294135437,1,Amusement,886,325
5333394859,36856587@N00,1294136028,1,Amusement,886,325
8092663570,36856587@N00,1348295626,22,Entertainment,414,326
11231358663,36856587@N00,1385881009,22,Entertainment,414,327
11231252304,36856587@N00,1385881059,22,Entertainment,414,327
11231356293,36856587@N00,1385882256,22,Entertainment,414,327
11231368844,36856587@N00,1385885973,22,Entertainment,414,327
11231395616,36856587@N00,1385886156,22,Entertainment,414,327
4333279897,36976184@N02,1241397607,22,Entertainment,414,328
4331605731,36976184@N02,1241397697,3,Amusement,599,328
8755364207,37029412@N00,1360723266,20,Entertainment,514,329
9075056746,37346774@N00,1371487397,23,Entertainment,51,330
9267112812,37346774@N00,1371534974,23,Entertainment,51,331
9267111578,37346774@N00,1371534979,23,Entertainment,51,331
9089931960,37346774@N00,1371635459,8,Park,1307,332
8842151253,38227973@N07,1367627230,20,Entertainment,514,333
1580243075,38235150@N00,1189538238,2,Amusement,253,334
1581147728,38235150@N00,1189538590,2,Amusement,253,334
1581152138,38235150@N00,1189539191,1,Amusement,886,334
1580272031,38235150@N00,1189541194,1,Amusement,886,334
1581175224,38235150@N00,1189541497,1,Amusement,886,334
1580288121,38235150@N00,1189541799,1,Amusement,886,334
1580295563,38235150@N00,1189542101,1,Amusement,886,334
1581204194,38235150@N00,1189543389,1,Amusement,886,334
1580317369,38235150@N00,1189543810,1,Amusement,886,334
1603625095,38235150@N00,1189545565,2,Amusement,253,334
1603642397,38235150@N00,1189545922,2,Amusement,253,334
1604610774,38235150@N00,1189552698,8,Park,1307,334
3531050933,38235150@N00,1239082935,20,Entertainment,514,335
3531052289,38235150@N00,1239085754,20,Entertainment,514,335
512110525,39294044@N00,1180005162,7,Park,197,336
531329867,39294044@N00,1181027111,21,Entertainment,297,337
5309051327,39294044@N00,1293801313,21,Entertainment,297,338
5309699330,39294044@N00,1293803415,21,Entertainment,297,338
5309283555,39294044@N00,1293808524,21,Entertainment,297,338
8133598210,39471887@N06,1351472128,1,Amusement,886,339
3133064916,39952962@N00,1224191657,2,Amusement,253,340
3134399041,39952962@N00,1224192077,1,Amusement,886,340
3135228190,39952962@N00,1224192349,1,Amusement,886,340
3138015230,39952962@N00,1224193195,1,Amusement,886,340
3138015238,39952962@N00,1224193232,1,Amusement,886,340
3140132131,39952962@N00,1224193669,1,Amusement,886,340
3140128059,39952962@N00,1224193856,1,Amusement,886,340
3143977296,39952962@N00,1224194443,1,Amusement,886,340
3143971484,39952962@N00,1224194639,1,Amusement,886,340
3144563819,39952962@N00,1224194711,1,Amusement,886,340
3145305920,39952962@N00,1224194840,1,Amusement,886,340
3144492381,39952962@N00,1224194859,1,Amusement,886,340
3147276727,39952962@N00,1224194905,1,Amusement,886,340
3151397422,39952962@N00,1224195365,1,Amusement,886,340
3150551185,39952962@N00,1224195477,1,Amusement,886,340
3148120240,39952962@N00,1224195635,1,Amusement,886,340
3153014463,39952962@N00,1224195972,1,Amusement,886,340
3153874200,39952962@N00,1224195990,1,Amusement,886,340
3153932150,39952962@N00,1224196123,1,Amusement,886,340
3608840492,39952962@N00,1225425192,20,Entertainment,514,341
9733305033,39952962@N00,1364374494,8,Park,1307,342
9733306845,39952962@N00,1364374665,8,Park,1307,342
5115780299,39975399@N00,1288055691,1,Amusement,886,343
5115783493,39975399@N00,1288055767,1,Amusement,886,343
5116189513,39975399@N00,1288065023,1,Amusement,886,343
4504353865,40037997@N02,1270792492,23,Entertainment,51,344
4504356069,40037997@N02,1270792684,23,Entertainment,51,344
4504359741,40037997@N02,1270796832,20,Entertainment,514,344
5342312561,40037997@N02,1294627913,27,Entertainment,3,345
7682346398,40295335@N00,1343555111,20,Entertainment,514,346
7681757320,40295335@N00,1343556266,20,Entertainment,514,346
7681762004,40295335@N00,1343557773,20,Entertainment,514,346
7681758986,40295335@N00,1343557932,20,Entertainment,514,346
7681760258,40295335@N00,1343558023,20,Entertainment,514,346
154881421,40461160@N00,1081417538,20,Entertainment,514,347
141755431,40461160@N00,1142144488,1,Amusement,886,348
143374464,40461160@N00,1142145722,1,Amusement,886,348
142824930,40461160@N00,1142148887,1,Amusement,886,348
145631189,40461160@N00,1142158695,2,Amusement,253,348
148209260,40461160@N00,1142159488,2,Amusement,253,348
144630645,40461160@N00,1142397604,2,Amusement,253,349
146239813,40461160@N00,1142397642,2,Amusement,253,349
159361093,40461160@N00,1144508335,20,Entertainment,514,350
149210131,40461160@N00,1147401096,1,Amusement,886,351
145412037,40461160@N00,1147401162,2,Amusement,253,351
147596444,40461160@N00,1147401248,2,Amusement,253,351
146822151,40461160@N00,1147689118,2,Amusement,253,352
148692599,40461160@N00,1147896316,2,Amusement,253,353
200034087,40461160@N00,1153900313,24,Entertainment,126,354
8747380070,40524562@N00,1368781696,6,Amusement,660,355
8747413064,40524562@N00,1368782677,6,Amusement,660,355
6925693031,40689324@N00,1321698180,20,Entertainment,514,356
5989955885,40741666@N05,1284693946,5,Amusement,315,357
5989954591,40741666@N05,1284694199,5,Amusement,315,357
5989953321,40741666@N05,1284694347,5,Amusement,315,357
5990510712,40741666@N05,1284694438,5,Amusement,315,357
3751656475,40772617@N07,1186790666,8,Park,1307,358
3752448730,40772617@N07,1186799386,20,Entertainment,514,358
3752449190,40772617@N07,1186799492,20,Entertainment,514,358
3751657875,40772617@N07,1186799913,20,Entertainment,514,358
7643112900,40866968@N06,1343187555,6,Amusement,660,359
7643115388,40866968@N06,1343187567,6,Amusement,660,359
7643116510,40866968@N06,1343187580,6,Amusement,660,359
7643118646,40866968@N06,1343187610,6,Amusement,660,359
7643120344,40866968@N06,1343187616,6,Amusement,660,359
7643121706,40866968@N06,1343188204,6,Amusement,660,359
7643125166,40866968@N06,1343188216,6,Amusement,660,359
7643126230,40866968@N06,1343188230,6,Amusement,660,359
7643128748,40866968@N06,1343188241,6,Amusement,660,359
7643132480,40866968@N06,1343188252,6,Amusement,660,359
7643134788,40866968@N06,1343188279,6,Amusement,660,359
7643137488,40866968@N06,1343188289,6,Amusement,660,359
7643140380,40866968@N06,1343206038,6,Amusement,660,359
7643142270,40866968@N06,1343206238,6,Amusement,660,359
7643144312,40866968@N06,1343206256,6,Amusement,660,359
7643147534,40866968@N06,1343206283,6,Amusement,660,359
7643149410,40866968@N06,1343206283,6,Amusement,660,359
7643151380,40866968@N06,1343206312,6,Amusement,660,359
7643153668,40866968@N06,1343206364,6,Amusement,660,359
7643154908,40866968@N06,1343206364,6,Amusement,660,359
7643156680,40866968@N06,1343206406,6,Amusement,660,359
7643158602,40866968@N06,1343206406,6,Amusement,660,359
7643160760,40866968@N06,1343206443,6,Amusement,660,359
7643162590,40866968@N06,1343206462,6,Amusement,660,359
7643165202,40866968@N06,1343206491,6,Amusement,660,359
7643167190,40866968@N06,1343206491,6,Amusement,660,359
7643169436,40866968@N06,1343206528,6,Amusement,660,359
7643170946,40866968@N06,1343206528,6,Amusement,660,359
7643173358,40866968@N06,1343206550,6,Amusement,660,359
7643175468,40866968@N06,1343206550,6,Amusement,660,359
7643177062,40866968@N06,1343206674,6,Amusement,660,359
7643178612,40866968@N06,1343206675,6,Amusement,660,359
7643181050,40866968@N06,1343206695,6,Amusement,660,359
7643191148,40866968@N06,1343206696,6,Amusement,660,359
7643183770,40866968@N06,1343206713,6,Amusement,660,359
7643196198,40866968@N06,1343206714,6,Amusement,660,359
7643185790,40866968@N06,1343206740,6,Amusement,660,359
7643193626,40866968@N06,1343206740,6,Amusement,660,359
7643189638,40866968@N06,1343206786,6,Amusement,660,359
7643198178,40866968@N06,1343206786,6,Amusement,660,359
7643201000,40866968@N06,1343206814,6,Amusement,660,359
7643202566,40866968@N06,1343206815,6,Amusement,660,359
7643204668,40866968@N06,1343206987,6,Amusement,660,359
7643211270,40866968@N06,1343206987,6,Amusement,660,359
7643207444,40866968@N06,1343207014,6,Amusement,660,359
7643209292,40866968@N06,1343207014,6,Amusement,660,359
7643206032,40866968@N06,1343207034,6,Amusement,660,359
7643214838,40866968@N06,1343207034,6,Amusement,660,359
7643216638,40866968@N06,1343207052,6,Amusement,660,359
7643218362,40866968@N06,1343207052,6,Amusement,660,359
7643220040,40866968@N06,1343207382,6,Amusement,660,359
7643221730,40866968@N06,1343207382,6,Amusement,660,359
7643224012,40866968@N06,1343207395,6,Amusement,660,359
7643228050,40866968@N06,1343207395,6,Amusement,660,359
7643226200,40866968@N06,1343207412,6,Amusement,660,359
7643229746,40866968@N06,1343207412,6,Amusement,660,359
7643231314,40866968@N06,1343207533,6,Amusement,660,359
7643232970,40866968@N06,1343207533,6,Amusement,660,359
7643234582,40866968@N06,1343207548,6,Amusement,660,359
7643238170,40866968@N06,1343207548,6,Amusement,660,359
7643236266,40866968@N06,1343207568,6,Amusement,660,359
7643240034,40866968@N06,1343207568,6,Amusement,660,359
12032354203,41392618@N06,1388052079,5,Amusement,315,360
12032444964,41392618@N06,1388052553,5,Amusement,315,360
12052643716,41392618@N06,1388107189,8,Park,1307,361
12052644346,41392618@N06,1388107782,8,Park,1307,361
12051790535,41392618@N06,1388107909,8,Park,1307,361
12051791825,41392618@N06,1388108214,8,Park,1307,361
12052646456,41392618@N06,1388108741,8,Park,1307,361
12051791245,41392618@N06,1388109689,8,Park,1307,361
12052645976,41392618@N06,1388110542,8,Park,1307,361
12052647036,41392618@N06,1388113040,8,Park,1307,361
12051793235,41392618@N06,1388121998,1,Amusement,886,361
12051793565,41392618@N06,1388122030,1,Amusement,886,361
12052085303,41392618@N06,1388122100,1,Amusement,886,361
12051794105,41392618@N06,1388122471,1,Amusement,886,361
12052084193,41392618@N06,1388122558,1,Amusement,886,361
12052649426,41392618@N06,1388123772,1,Amusement,886,361
12052649456,41392618@N06,1388124121,1,Amusement,886,361
12052189224,41392618@N06,1388124258,1,Amusement,886,361
12052650306,41392618@N06,1388124664,1,Amusement,886,361
12052650596,41392618@N06,1388129115,1,Amusement,886,361
12051796425,41392618@N06,1388129254,1,Amusement,886,361
3684726746,41445350@N00,1246633150,24,Entertainment,126,362
4829407001,41786434@N04,1279352167,19,Entertainment,21,363
4830049130,41786434@N04,1279352809,19,Entertainment,21,363
4832355621,41786434@N04,1280100927,18,Historical,305,364
8279933902,41786434@N04,1355482964,7,Park,197,365
6878664515,41819939@N00,1111191061,21,Entertainment,297,366
2021455482,41819939@N00,1112935744,8,Park,1307,367
5769410936,41819939@N00,1112935744,8,Park,1307,367
5769417182,41819939@N00,1112935744,8,Park,1307,367
5791701977,41819939@N00,1121386025,8,Park,1307,368
6855315393,41819939@N00,1121386047,8,Park,1307,368
8290563845,41894166489@N01,1351219367,21,Entertainment,297,369
8291620672,41894166489@N01,1351308314,21,Entertainment,297,370
8291620780,41894166489@N01,1351308394,20,Entertainment,514,370
8291620848,41894166489@N01,1351385507,1,Amusement,886,371
8291620880,41894166489@N01,1351385585,1,Amusement,886,371
8291620942,41894166489@N01,1351386668,1,Amusement,886,371
8291620976,41894166489@N01,1351400563,1,Amusement,886,371
8291621026,41894166489@N01,1351400632,1,Amusement,886,371
8290564243,41894166489@N01,1351400682,1,Amusement,886,371
9733418869,41894168898@N01,1379058797,8,Park,1307,372
5150767940,42078772@N00,1289029840,8,Park,1307,373
5150772786,42078772@N00,1289030099,8,Park,1307,373
6241579685,42078772@N00,1318545192,21,Entertainment,297,374
6242185238,42078772@N00,1318547748,21,Entertainment,297,374
6242464458,42078772@N00,1318555803,21,Entertainment,297,374
6839879988,42078772@N00,1331857113,21,Entertainment,297,375
7141541365,42078772@N00,1336127186,22,Entertainment,414,376
8008228966,42078772@N00,1348203541,21,Entertainment,297,377
2589380207,42117243@N00,1212045726,20,Entertainment,514,378
5638056106,42117243@N00,1212045726,20,Entertainment,514,378
2589382825,42117243@N00,1212046391,20,Entertainment,514,378
5638064986,42117243@N00,1212046391,20,Entertainment,514,378
2589383301,42117243@N00,1212046523,20,Entertainment,514,378
5637489577,42117243@N00,1212046523,20,Entertainment,514,378
2589383643,42117243@N00,1212046559,20,Entertainment,514,378
5637490355,42117243@N00,1212046559,20,Entertainment,514,378
2589383847,42117243@N00,1212046620,20,Entertainment,514,378
5638067184,42117243@N00,1212046620,20,Entertainment,514,378
2589385037,42117243@N00,1212047821,20,Entertainment,514,378
5638070560,42117243@N00,1212047821,20,Entertainment,514,378
2592340209,42117243@N00,1212104256,4,Amusement,512,379
5641205540,42117243@N00,1212104256,4,Amusement,512,379
2592340487,42117243@N00,1212104268,4,Amusement,512,379
5640635557,42117243@N00,1212104268,4,Amusement,512,379
2592343419,42117243@N00,1212108670,4,Amusement,512,379
5640642269,42117243@N00,1212108670,4,Amusement,512,379
2593181906,42117243@N00,1212108799,4,Amusement,512,379
5640643033,42117243@N00,1212108799,4,Amusement,512,379
2593182404,42117243@N00,1212109123,4,Amusement,512,379
5641213792,42117243@N00,1212109123,4,Amusement,512,379
2592344829,42117243@N00,1212109187,4,Amusement,512,379
5641214332,42117243@N00,1212109187,4,Amusement,512,379
2592345571,42117243@N00,1212109191,4,Amusement,512,379
5641214902,42117243@N00,1212109191,4,Amusement,512,379
2593183880,42117243@N00,1212109237,4,Amusement,512,379
5641215426,42117243@N00,1212109237,4,Amusement,512,379
2592346297,42117243@N00,1212109279,4,Amusement,512,379
5640645893,42117243@N00,1212109279,4,Amusement,512,379
2593184678,42117243@N00,1212109311,4,Amusement,512,379
5641217652,42117243@N00,1212109311,4,Amusement,512,379
2593185026,42117243@N00,1212109321,4,Amusement,512,379
5641218356,42117243@N00,1212109321,4,Amusement,512,379
2592347377,42117243@N00,1212109355,4,Amusement,512,379
5641218896,42117243@N00,1212109355,4,Amusement,512,379
2593185976,42117243@N00,1212109443,4,Amusement,512,379
5641219392,42117243@N00,1212109443,4,Amusement,512,379
2593186420,42117243@N00,1212109491,4,Amusement,512,379
5640649875,42117243@N00,1212109491,4,Amusement,512,379
2592348933,42117243@N00,1212109501,4,Amusement,512,379
5640650545,42117243@N00,1212109501,4,Amusement,512,379
2592349397,42117243@N00,1212109565,4,Amusement,512,379
5641221582,42117243@N00,1212109565,4,Amusement,512,379
2593187692,42117243@N00,1212109612,4,Amusement,512,379
5641223482,42117243@N00,1212109612,4,Amusement,512,379
2592350077,42117243@N00,1212109643,4,Amusement,512,379
5641224034,42117243@N00,1212109643,4,Amusement,512,379
2593188450,42117243@N00,1212109673,4,Amusement,512,379
5640654539,42117243@N00,1212109673,4,Amusement,512,379
2593188698,42117243@N00,1212109685,4,Amusement,512,379
5641225210,42117243@N00,1212109685,4,Amusement,512,379
2592351209,42117243@N00,1212109702,4,Amusement,512,379
5641225732,42117243@N00,1212109702,4,Amusement,512,379
2592351431,42117243@N00,1212109717,4,Amusement,512,379
5640656575,42117243@N00,1212109717,4,Amusement,512,379
2593189682,42117243@N00,1212109762,4,Amusement,512,379
5640658045,42117243@N00,1212109762,4,Amusement,512,379
2593189888,42117243@N00,1212109811,4,Amusement,512,379
5641228638,42117243@N00,1212109811,4,Amusement,512,379
2592352083,42117243@N00,1212109844,4,Amusement,512,379
5640671523,42117243@N00,1212109844,4,Amusement,512,379
2592352237,42117243@N00,1212109884,4,Amusement,512,379
5640671985,42117243@N00,1212109884,4,Amusement,512,379
2592352569,42117243@N00,1212109937,4,Amusement,512,379
5640672761,42117243@N00,1212109937,4,Amusement,512,379
2593191030,42117243@N00,1212109974,4,Amusement,512,379
5640673177,42117243@N00,1212109974,4,Amusement,512,379
2593191316,42117243@N00,1212109989,4,Amusement,512,379
5641243994,42117243@N00,1212109989,4,Amusement,512,379
2593191580,42117243@N00,1212110036,4,Amusement,512,379
5640674483,42117243@N00,1212110036,4,Amusement,512,379
2592353539,42117243@N00,1212110054,4,Amusement,512,379
5640674963,42117243@N00,1212110054,4,Amusement,512,379
2592353849,42117243@N00,1212110090,4,Amusement,512,379
5640675467,42117243@N00,1212110090,4,Amusement,512,379
2592354049,42117243@N00,1212110104,4,Amusement,512,379
5641246358,42117243@N00,1212110104,4,Amusement,512,379
2593192634,42117243@N00,1212110125,4,Amusement,512,379
5641246866,42117243@N00,1212110125,4,Amusement,512,379
2592354473,42117243@N00,1212110193,4,Amusement,512,379
5641247456,42117243@N00,1212110193,4,Amusement,512,379
2592354695,42117243@N00,1212110223,4,Amusement,512,379
5640678727,42117243@N00,1212110223,4,Amusement,512,379
2592354903,42117243@N00,1212110236,4,Amusement,512,379
5641249730,42117243@N00,1212110236,4,Amusement,512,379
2593193654,42117243@N00,1212110342,4,Amusement,512,379
5641250234,42117243@N00,1212110342,4,Amusement,512,379
2593194046,42117243@N00,1212110378,4,Amusement,512,379
5641250768,42117243@N00,1212110378,4,Amusement,512,379
2592355839,42117243@N00,1212110398,4,Amusement,512,379
5641251340,42117243@N00,1212110398,4,Amusement,512,379
2593194414,42117243@N00,1212110405,4,Amusement,512,379
5641251770,42117243@N00,1212110405,4,Amusement,512,379
2593194674,42117243@N00,1212110421,4,Amusement,512,379
5640682327,42117243@N00,1212110421,4,Amusement,512,379
2592356459,42117243@N00,1212110446,4,Amusement,512,379
5641252914,42117243@N00,1212110446,4,Amusement,512,379
2593195108,42117243@N00,1212110514,4,Amusement,512,379
5641253554,42117243@N00,1212110514,4,Amusement,512,379
2593195302,42117243@N00,1212110522,4,Amusement,512,379
5641254076,42117243@N00,1212110522,4,Amusement,512,379
2592357157,42117243@N00,1212110545,4,Amusement,512,379
5640684819,42117243@N00,1212110545,4,Amusement,512,379
2593195732,42117243@N00,1212110679,4,Amusement,512,379
5640685479,42117243@N00,1212110679,4,Amusement,512,379
2593196154,42117243@N00,1212110971,4,Amusement,512,379
5640686041,42117243@N00,1212110971,4,Amusement,512,379
2593196578,42117243@N00,1212110990,4,Amusement,512,379
5641256792,42117243@N00,1212110990,4,Amusement,512,379
2592358359,42117243@N00,1212111707,4,Amusement,512,379
5641257476,42117243@N00,1212111707,4,Amusement,512,379
2592359141,42117243@N00,1212113006,4,Amusement,512,379
5641258728,42117243@N00,1212113006,4,Amusement,512,379
2593197824,42117243@N00,1212113023,4,Amusement,512,379
5640689279,42117243@N00,1212113023,4,Amusement,512,379
2592359661,42117243@N00,1212114865,4,Amusement,512,379
5640689841,42117243@N00,1212114865,4,Amusement,512,379
2592360119,42117243@N00,1212114988,4,Amusement,512,379
5641260350,42117243@N00,1212114988,4,Amusement,512,379
2592360717,42117243@N00,1212116976,4,Amusement,512,379
5640691605,42117243@N00,1212116976,4,Amusement,512,379
2592364889,42117243@N00,1212123863,4,Amusement,512,379
5640705323,42117243@N00,1212123863,4,Amusement,512,379
2592365345,42117243@N00,1212123916,4,Amusement,512,379
5640705911,42117243@N00,1212123916,4,Amusement,512,379
2592365851,42117243@N00,1212123946,4,Amusement,512,379
5641276536,42117243@N00,1212123946,4,Amusement,512,379
2592366137,42117243@N00,1212124068,4,Amusement,512,379
5641280604,42117243@N00,1212124068,4,Amusement,512,379
2592367291,42117243@N00,1212124765,4,Amusement,512,379
5640713275,42117243@N00,1212124765,4,Amusement,512,379
2593214166,42117243@N00,1212128949,4,Amusement,512,379
5641307952,42117243@N00,1212128949,4,Amusement,512,379
2593216194,42117243@N00,1212131085,4,Amusement,512,379
5641310454,42117243@N00,1212131085,4,Amusement,512,379
2592378081,42117243@N00,1212133029,4,Amusement,512,379
5640741787,42117243@N00,1212133029,4,Amusement,512,379
2627608655,42117243@N00,1212296415,8,Park,1307,380
5643804542,42117243@N00,1212296415,8,Park,1307,380
2627608967,42117243@N00,1212296530,8,Park,1307,380
5643805316,42117243@N00,1212296530,8,Park,1307,380
2627609301,42117243@N00,1212296573,8,Park,1307,380
5643806188,42117243@N00,1212296573,8,Park,1307,380
2628426710,42117243@N00,1212296686,8,Park,1307,380
5643806778,42117243@N00,1212296686,8,Park,1307,380
2628427014,42117243@N00,1212296773,8,Park,1307,380
5643239907,42117243@N00,1212296773,8,Park,1307,380
2628427356,42117243@N00,1212296809,8,Park,1307,380
5643240549,42117243@N00,1212296809,8,Park,1307,380
2627610565,42117243@N00,1212296831,8,Park,1307,380
5643808466,42117243@N00,1212296831,8,Park,1307,380
2627611033,42117243@N00,1212297074,8,Park,1307,380
5643241559,42117243@N00,1212297074,8,Park,1307,380
2628428548,42117243@N00,1212297258,8,Park,1307,380
5643242129,42117243@N00,1212297258,8,Park,1307,380
2627611825,42117243@N00,1212297333,8,Park,1307,380
5643810220,42117243@N00,1212297333,8,Park,1307,380
2627617865,42117243@N00,1212304875,22,Entertainment,414,380
5643818668,42117243@N00,1212304875,22,Entertainment,414,380
2627618571,42117243@N00,1212304915,22,Entertainment,414,380
5643252059,42117243@N00,1212304915,22,Entertainment,414,380
2628436060,42117243@N00,1212304993,22,Entertainment,414,380
5643820260,42117243@N00,1212304993,22,Entertainment,414,380
2628436668,42117243@N00,1212305085,22,Entertainment,414,380
5643253659,42117243@N00,1212305085,22,Entertainment,414,380
2627620245,42117243@N00,1212305154,22,Entertainment,414,380
5643821632,42117243@N00,1212305154,22,Entertainment,414,380
2628437958,42117243@N00,1212305246,22,Entertainment,414,380
5643255075,42117243@N00,1212305246,22,Entertainment,414,380
2628438694,42117243@N00,1212305396,22,Entertainment,414,380
5643823124,42117243@N00,1212305396,22,Entertainment,414,380
2627622295,42117243@N00,1212305737,22,Entertainment,414,380
5643256739,42117243@N00,1212305737,22,Entertainment,414,380
2628439872,42117243@N00,1212305976,22,Entertainment,414,380
5643824460,42117243@N00,1212305976,22,Entertainment,414,380
2627623547,42117243@N00,1212306515,22,Entertainment,414,380
5643825098,42117243@N00,1212306515,22,Entertainment,414,380
2628441142,42117243@N00,1212306949,22,Entertainment,414,380
5643258641,42117243@N00,1212306949,22,Entertainment,414,380
2628441942,42117243@N00,1212307040,22,Entertainment,414,380
5643259693,42117243@N00,1212307040,22,Entertainment,414,380
2627625553,42117243@N00,1212307124,22,Entertainment,414,380
5643827866,42117243@N00,1212307124,22,Entertainment,414,380
2627626171,42117243@N00,1212307213,22,Entertainment,414,380
5643828446,42117243@N00,1212307213,22,Entertainment,414,380
2628443892,42117243@N00,1212307259,22,Entertainment,414,380
5643261909,42117243@N00,1212307259,22,Entertainment,414,380
4499491171,42620619@N05,1270554260,25,Entertainment,66,381
4641652419,42620619@N05,1274874002,6,Amusement,660,382
8582793988,42740044@N05,1364029267,5,Amusement,315,383
7077542361,43113903@N00,1334387323,24,Entertainment,126,384
6931518134,43113903@N00,1334389094,24,Entertainment,126,384
8414815482,43113903@N00,1334390812,24,Entertainment,126,384
8468647933,43113903@N00,1348837503,21,Entertainment,297,385
8477969172,43113903@N00,1355737786,24,Entertainment,126,386
8476867709,43113903@N00,1355738739,24,Entertainment,126,386
8453590956,43113903@N00,1359625553,22,Entertainment,414,387
8452500189,43113903@N00,1359628648,22,Entertainment,414,387
8453592438,43113903@N00,1359628740,22,Entertainment,414,387
8452501721,43113903@N00,1359628751,22,Entertainment,414,387
8455091570,43113903@N00,1359628751,22,Entertainment,414,387
8453594056,43113903@N00,1359628763,22,Entertainment,414,387
8453596756,43113903@N00,1359629105,22,Entertainment,414,387
8452506999,43113903@N00,1359629145,22,Entertainment,414,387
8452507717,43113903@N00,1359629415,22,Entertainment,414,387
8453599890,43113903@N00,1359629534,22,Entertainment,414,387
8453601510,43113903@N00,1359629565,22,Entertainment,414,387
8452511351,43113903@N00,1359629567,22,Entertainment,414,387
8452512741,43113903@N00,1359629914,22,Entertainment,414,387
8453607246,43113903@N00,1359630054,22,Entertainment,414,387
8453608880,43113903@N00,1359630281,22,Entertainment,414,387
8453611718,43113903@N00,1359630451,22,Entertainment,414,387
8453587372,43113903@N00,1359631660,22,Entertainment,414,387
8453589168,43113903@N00,1359631666,22,Entertainment,414,387
8476386384,43113903@N00,1360847449,24,Entertainment,126,388
8475296905,43113903@N00,1360848151,24,Entertainment,126,388
8479247697,43113903@N00,1361006093,28,Entertainment,74,389
8479258285,43113903@N00,1361012902,21,Entertainment,297,389
8495720721,43113903@N00,1361278255,21,Entertainment,297,390
8661026827,43113903@N00,1366203889,21,Entertainment,297,391
8690636031,43113903@N00,1366452611,21,Entertainment,297,392
9170757352,43113903@N00,1372493037,24,Entertainment,126,393
7732196694,43515091@N08,1257976129,8,Park,1307,394
6220220838,43742518@N03,1317982683,21,Entertainment,297,395
6220221786,43742518@N03,1317982706,21,Entertainment,297,395
6220222554,43742518@N03,1317982965,21,Entertainment,297,395
6220223392,43742518@N03,1317983076,21,Entertainment,297,395
6220224346,43742518@N03,1317983181,21,Entertainment,297,395
6295441333,43742518@N03,1319963023,7,Park,197,396
6295977478,43742518@N03,1319963136,7,Park,197,396
6295982180,43742518@N03,1319963148,7,Park,197,396
6295985878,43742518@N03,1319963240,7,Park,197,396
6295463011,43742518@N03,1319963340,7,Park,197,396
6295999298,43742518@N03,1319963395,7,Park,197,396
6295474549,43742518@N03,1319963451,7,Park,197,396
6295496217,43742518@N03,1319963558,7,Park,197,396
6296018850,43742518@N03,1319963607,7,Park,197,396
6296041138,43742518@N03,1319963615,7,Park,197,396
6295511483,43742518@N03,1319963643,7,Park,197,396
6295534211,43742518@N03,1319963895,7,Park,197,396
6295537241,43742518@N03,1319963980,7,Park,197,396
6295542043,43742518@N03,1319964088,7,Park,197,396
6296077110,43742518@N03,1319964128,7,Park,197,396
6295551365,43742518@N03,1319964198,7,Park,197,396
6296087050,43742518@N03,1319964338,7,Park,197,396
6296092648,43742518@N03,1319964394,7,Park,197,396
8742594236,43742518@N03,1365051736,10,Park,412,397
8741477167,43742518@N03,1365051764,10,Park,412,397
8741475145,43742518@N03,1365051861,10,Park,412,397
8741474435,43742518@N03,1365051919,10,Park,412,397
8741473415,43742518@N03,1365052029,10,Park,412,397
8741472833,43742518@N03,1365052041,10,Park,412,397
8742587772,43742518@N03,1365052108,10,Park,412,397
8741471109,43742518@N03,1365052153,10,Park,412,397
8741470353,43742518@N03,1365052186,10,Park,412,397
8741469849,43742518@N03,1365052229,10,Park,412,397
8741468743,43742518@N03,1365052237,10,Park,412,397
